step	bond_idx	atom_i	atom_j	S(t)
47000	49234	11021	11022	0.4404
47000	49244	372	371	0.4404
47000	49513	29736	29735	0.4404
47000	49545	32000	32028	0.4404
47000	49546	32028	32029	0.4404
47000	49657	42495	42496	0.4404
47000	49804	18134	19501	0.4404
47000	49835	681	682	0.4404
47000	50170	13341	13313	0.4404
47000	50277	13313	13312	0.4404
47000	50459	42985	43009	0.4404
47000	50820	35863	37136	0.4404
47000	51236	54085	54086	0.4404
47000	51537	44997	44998	0.4404
47000	51625	39277	39278	0.4404
47000	51735	9515	9547	0.4404
47000	52039	41063	41062	0.4404
47000	52046	30426	30452	0.4404
47000	52092	9264	10596	0.4404
47000	52099	50607	49350	0.4404
47000	52433	14685	14704	0.4404
47000	52483	49139	49140	0.4404
47000	52545	28964	28930	0.4404
47000	52689	16367	15004	0.4404
47000	52709	10303	10304	0.4404
47000	52897	33716	33715	0.4404
47000	52899	21696	21695	0.4404
47000	53139	14033	14034	0.4404
47000	53229	30012	31276	0.4404
47000	53367	30497	30527	0.4404
47000	53388	3860	3831	0.4404
47000	53546	23086	21830	0.4404
47000	53578	20323	18994	0.4404
47000	53819	57077	57076	0.4404
47000	53973	17778	19176	0.4404
47000	54034	8229	9517	0.4404
47000	54247	49238	49264	0.4404
47000	54283	43739	43740	0.4404
47000	54469	1247	1248	0.4404
47000	54608	23819	23799	0.4404
47000	54613	56373	56348	0.4404
47000	54876	34324	35566	0.4404
47000	54886	37976	37940	0.4404
47000	55149	11953	11954	0.4404
47000	55230	49730	49705	0.4404
47000	55372	14696	16027	0.4404
47000	55445	45266	46528	0.4404
47000	55713	35585	35586	0.4404
47000	55830	28804	28803	0.4404
47000	56178	13740	13741	0.4404
47000	56357	19197	20519	0.4404
47000	56454	42289	41052	0.4404
47000	56631	14421	13113	0.4404
47000	56732	49435	49434	0.4404
47000	57105	19501	19500	0.4404
47000	57146	7593	7592	0.4404
47000	57401	37268	35967	0.4404
47000	57466	50832	50854	0.4404
47000	57637	38826	40156	0.4404
47000	57855	43758	43759	0.4404
47000	58162	47127	47126	0.4404
47000	58199	3379	2128	0.4404
47000	58242	52936	52935	0.4404
47000	58339	2986	4247	0.4404
47000	58361	1550	2766	0.4404
47000	58557	20485	20486	0.4404
47000	58594	24006	22727	0.4404
47000	58649	31042	31072	0.4404
47000	59069	29569	28335	0.4404
47000	59172	50229	50228	0.4404
47000	59332	48245	49431	0.4404
47000	59369	43510	42185	0.4404
47000	59521	27098	27129	0.4404
47000	59550	24932	24898	0.4404
48000	39337	11455	12781	0.4320
48000	39356	40363	40364	0.4320
48000	39531	20546	20545	0.4320
48000	39568	34261	33073	0.4320
48000	39674	45868	45869	0.4320
48000	40453	10937	9625	0.4320
48000	40567	9625	9624	0.4320
48000	40653	48943	47765	0.4320
48000	40680	13832	12494	0.4320
48000	40749	27875	27894	0.4320
48000	40809	34449	34474	0.4320
48000	41238	30051	28765	0.4320
48000	41572	54634	54659	0.4320
48000	41725	5462	6777	0.4320
48000	41786	44224	44225	0.4320
48000	41952	50998	52237	0.4320
48000	41993	16656	16681	0.4320
48000	42136	16670	16671	0.4320
48000	42194	13605	13606	0.4320
48000	42277	7244	7274	0.4320
48000	42288	41067	42305	0.4320
48000	42352	22896	22897	0.4320
48000	42374	45642	45608	0.4320
48000	42401	9108	7829	0.4320
48000	42489	12012	12035	0.4320
48000	42576	2705	2706	0.4320
48000	42647	55252	56501	0.4320
48000	42943	40189	40213	0.4320
48000	43223	47373	46183	0.4320
48000	43459	2386	2387	0.4320
48000	43945	46330	47520	0.4320
48000	43951	40597	41872	0.4320
48000	44292	48353	49534	0.4320
48000	44293	53252	53273	0.4320
48000	44314	50460	50498	0.4320
48000	44317	46881	45613	0.4320
48000	44354	16879	16852	0.4320
48000	44465	18214	18183	0.4320
48000	44540	44694	44693	0.4320
48000	44638	38469	39792	0.4320
48000	44918	51621	51620	0.4320
48000	45011	27051	27089	0.4320
48000	45090	35147	36421	0.4320
48000	45131	24199	24173	0.4320
48000	45173	29280	29279	0.4320
48000	45348	9370	9406	0.4320
48000	45516	51815	51848	0.4320
48000	45529	51308	52536	0.4320
48000	45845	6324	6300	0.4320
48000	45849	56307	56308	0.4320
48000	45862	5255	5254	0.4320
48000	45993	40347	40314	0.4320
48000	46040	31019	30999	0.4320
48000	46046	1051	2248	0.4320
48000	46132	20388	20417	0.4320
48000	46291	16675	16676	0.4320
48000	46449	42876	42907	0.4320
48000	46462	46377	46376	0.4320
48000	46565	45981	46012	0.4320
48000	46592	54558	54535	0.4320
48000	46737	23672	22394	0.4320
48000	46942	45937	45938	0.4320
48000	47038	26152	26151	0.4320
48000	47204	4378	4379	0.4320
48000	47241	39399	39400	0.4320
48000	47363	2161	2191	0.4320
48000	47497	13338	13361	0.4320
48000	47664	47620	46436	0.4320
48000	48002	44070	45327	0.4320
48000	48060	19768	18422	0.4320
48000	48152	1754	1732	0.4320
48000	48190	9025	7743	0.4320
48000	48293	12465	13799	0.4320
48000	48542	31623	30398	0.4320
48000	48573	22114	22138	0.4320
48000	48590	31336	31313	0.4320
48000	48655	50506	50468	0.4320
48000	49219	47856	47855	0.4320
48000	49253	26566	25292	0.4320
48000	49273	23116	23086	0.4320
48000	49531	28482	28481	0.4320
48000	49692	24317	23062	0.4320
48000	49694	20115	18774	0.4320
48000	49722	46220	47404	0.4320
48000	49742	45293	45292	0.4320
48000	49913	50182	51458	0.4320
48000	49947	37673	38978	0.4320
48000	50219	50895	50868	0.4320
48000	50495	6738	6739	0.4320
48000	50594	53955	55204	0.4320
48000	50756	50983	50984	0.4320
48000	50788	3794	3795	0.4320
48000	50824	32003	33206	0.4320
48000	51095	23798	23818	0.4320
48000	51101	49974	49952	0.4320
48000	51168	27583	26257	0.4320
48000	51183	57204	56020	0.4320
48000	51205	14051	14052	0.4320
48000	51226	52956	52928	0.4320
48000	51342	55226	53980	0.4320
48000	51377	46692	46691	0.4320
48000	51462	19480	19457	0.4320
48000	51613	4425	5741	0.4320
48000	52131	22925	22924	0.4320
48000	52264	29179	30489	0.4320
48000	52340	37243	37242	0.4320
48000	52655	2280	2279	0.4320
48000	52692	22940	22962	0.4320
48000	52703	55568	55597	0.4320
48000	52928	13583	13611	0.4320
48000	52959	16429	17756	0.4320
48000	52969	15835	15806	0.4320
48000	52991	44003	44004	0.4320
48000	52997	21913	21912	0.4320
48000	53020	55001	55000	0.4320
48000	53056	15720	15721	0.4320
48000	53119	24999	25030	0.4320
48000	53175	49294	49272	0.4320
48000	53178	14669	14647	0.4320
48000	53188	52187	53400	0.4320
48000	53328	34872	36141	0.4320
48000	53336	45012	45011	0.4320
48000	53495	8388	7070	0.4320
48000	53514	45254	43991	0.4320
48000	53640	34660	34661	0.4320
48000	53889	18330	18365	0.4320
48000	53901	49410	50667	0.4320
48000	54004	49616	49615	0.4320
48000	54041	29808	29837	0.4320
48000	54122	31377	31378	0.4320
48000	54386	4297	4327	0.4320
48000	54656	47585	48763	0.4320
48000	54673	20061	20029	0.4320
48000	54777	48637	48636	0.4320
48000	54911	222	1317	0.4320
48000	54942	54083	54084	0.4320
48000	54983	33572	33571	0.4320
48000	55094	23320	23319	0.4320
48000	55190	17076	17106	0.4320
48000	55231	49730	49729	0.4320
48000	55254	32123	32124	0.4320
48000	55276	2885	1673	0.4320
48000	55391	7647	7621	0.4320
48000	55955	44875	44876	0.4320
48000	55977	29528	29527	0.4320
48000	56051	51954	53177	0.4320
48000	56206	18597	17220	0.4320
48000	56253	43644	43643	0.4320
48000	56350	2390	3636	0.4320
48000	56404	11536	12863	0.4320
48000	56408	49110	49111	0.4320
48000	56462	51447	50172	0.4320
48000	56645	12075	13423	0.4320
48000	56898	53356	52141	0.4320
48000	56950	6884	6885	0.4320
48000	57041	14128	14129	0.4320
48000	57339	6693	7984	0.4320
48000	57455	22901	22869	0.4320
48000	57506	50701	50700	0.4320
48000	57662	14340	14341	0.4320
48000	57753	34947	36217	0.4320
48000	57967	27477	28773	0.4320
48000	58179	37153	37152	0.4320
48000	58250	8518	8519	0.4320
48000	58427	32333	32334	0.4320
48000	58477	15217	15249	0.4320
48000	58657	56540	56541	0.4320
48000	58832	4353	5682	0.4320
48000	59405	18334	18368	0.4320
48000	59545	42305	42279	0.4320
48000	59574	32215	32230	0.4320
49000	39398	27549	27550	0.4254
49000	39403	126	104	0.4254
49000	39779	45430	45429	0.4254
49000	39788	32500	32530	0.4254
49000	39845	36022	36044	0.4254
49000	39951	22512	21261	0.4254
49000	40003	37729	37728	0.4254
49000	40141	31396	31367	0.4254
49000	40550	19339	19340	0.4254
49000	40949	5681	5680	0.4254
49000	41039	23060	23086	0.4254
49000	41047	1069	6	0.4254
49000	41059	29870	29869	0.4254
49000	41283	1531	1532	0.4254
49000	41284	4019	5343	0.4254
49000	41358	31565	32814	0.4254
49000	41416	47135	47156	0.4254
49000	41559	26539	25260	0.4254
49000	41709	44302	44303	0.4254
49000	41726	12741	12740	0.4254
49000	41853	46232	47416	0.4254
49000	42032	17750	16423	0.4254
49000	42714	43069	43043	0.4254
49000	42765	8024	6730	0.4254
49000	42977	20791	20792	0.4254
49000	43089	39059	39060	0.4254
49000	43382	54627	54603	0.4254
49000	43527	46877	46845	0.4254
49000	43686	30356	30383	0.4254
49000	43693	19827	21128	0.4254
49000	43852	21288	21324	0.4254
49000	43856	21291	21261	0.4254
49000	44126	49514	49513	0.4254
49000	44318	29571	29572	0.4254
49000	44350	3284	4554	0.4254
49000	44367	30280	28997	0.4254
49000	44435	23085	23115	0.4254
49000	44470	23790	23758	0.4254
49000	44513	36579	37863	0.4254
49000	44808	37449	37422	0.4254
49000	45215	24073	24074	0.4254
49000	45364	19920	19919	0.4254
49000	45418	25116	25089	0.4254
49000	45716	28564	27265	0.4254
49000	45795	43895	43894	0.4254
49000	45839	6577	6540	0.4254
49000	45907	35692	35691	0.4254
49000	46134	20387	21678	0.4254
49000	46306	51636	52871	0.4254
49000	46466	16985	17009	0.4254
49000	46639	46596	46595	0.4254
49000	46783	7961	7960	0.4254
49000	46930	53368	52156	0.4254
49000	47148	11358	11325	0.4254
49000	47208	36934	35660	0.4254
49000	47243	474	1617	0.4254
49000	47329	44586	43339	0.4254
49000	47447	49801	49829	0.4254
49000	47744	20637	20610	0.4254
49000	47844	11579	11580	0.4254
49000	47848	34390	34391	0.4254
49000	48073	54151	55412	0.4254
49000	48134	46266	46238	0.4254
49000	48329	36774	36775	0.4254
49000	48724	12262	12234	0.4254
49000	48768	44146	44145	0.4254
49000	48787	25785	25784	0.4254
49000	49007	37902	36604	0.4254
49000	49402	31521	31546	0.4254
49000	49482	29611	30876	0.4254
49000	49508	25057	23811	0.4254
49000	49532	25866	25865	0.4254
49000	49655	45911	44655	0.4254
49000	49991	12118	13470	0.4254
49000	50071	35689	36958	0.4254
49000	50300	11035	11036	0.4254
49000	50751	23291	23254	0.4254
49000	50942	25359	24142	0.4254
49000	51117	10984	10985	0.4254
49000	51508	33855	32665	0.4254
49000	51558	40909	40941	0.4254
49000	51618	23794	23795	0.4254
49000	51751	4272	5596	0.4254
49000	51776	35675	34425	0.4254
49000	51929	39816	38488	0.4254
49000	52002	54568	54567	0.4254
49000	52413	8626	9921	0.4254
49000	52705	55568	56794	0.4254
49000	52766	35417	34174	0.4254
49000	52815	32402	32401	0.4254
49000	52939	45740	45765	0.4254
49000	52973	7755	7756	0.4254
49000	53065	42093	42092	0.4254
49000	53161	16260	14917	0.4254
49000	53331	23606	23638	0.4254
49000	53377	43697	43698	0.4254
49000	53502	36711	36712	0.4254
49000	53508	5553	5579	0.4254
49000	53664	5050	5084	0.4254
49000	54101	31701	32940	0.4254
49000	54215	32222	32221	0.4254
49000	54281	15313	16661	0.4254
49000	54400	15230	13916	0.4254
49000	54485	19275	19274	0.4254
49000	54530	28315	27028	0.4254
49000	54580	40942	39666	0.4254
49000	54595	48574	48573	0.4254
49000	54596	47474	47448	0.4254
49000	54648	40390	40413	0.4254
49000	54665	44680	43443	0.4254
49000	54885	50135	50134	0.4254
49000	55225	23659	22382	0.4254
49000	55437	56363	56364	0.4254
49000	55469	13285	13256	0.4254
49000	55481	26137	26138	0.4254
49000	55780	47421	47422	0.4254
49000	55885	12420	13748	0.4254
49000	56010	26669	26668	0.4254
49000	56281	14595	14596	0.4254
49000	56359	19197	19225	0.4254
49000	57170	26178	26139	0.4254
49000	57193	30423	30392	0.4254
49000	57307	51093	51065	0.4254
49000	57321	52903	52902	0.4254
49000	57326	49475	50724	0.4254
49000	57647	33504	33480	0.4254
49000	57817	25506	25533	0.4254
49000	58022	52665	52637	0.4254
49000	58085	35815	34553	0.4254
49000	58262	49597	49570	0.4254
49000	58317	46879	45610	0.4254
49000	58762	31779	31780	0.4254
49000	58805	43552	44809	0.4254
49000	58911	27790	26455	0.4254
50000	39297	31786	31787	0.4189
50000	39492	46491	47681	0.4189
50000	39759	25286	25261	0.4189
50000	39801	35782	35783	0.4189
50000	39929	50997	50996	0.4189
50000	39980	46557	46556	0.4189
50000	40167	16395	16359	0.4189
50000	40173	3881	3880	0.4189
50000	40627	51055	51084	0.4189
50000	40913	42233	42255	0.4189
50000	40919	53560	53561	0.4189
50000	41025	29222	30548	0.4189
50000	41218	31340	30072	0.4189
50000	41234	28792	28821	0.4189
50000	41504	36786	36785	0.4189
50000	41625	1939	1958	0.4189
50000	41694	38359	38388	0.4189
50000	41716	50332	50331	0.4189
50000	41723	37145	37110	0.4189
50000	41748	46986	45729	0.4189
50000	42011	39174	37843	0.4189
50000	42174	23482	22211	0.4189
50000	42325	46303	47491	0.4189
50000	42487	6754	6755	0.4189
50000	42606	30995	30996	0.4189
50000	42607	52914	52915	0.4189
50000	42849	27824	29103	0.4189
50000	43156	29513	29514	0.4189
50000	43280	7109	7143	0.4189
50000	43371	11254	11253	0.4189
50000	43395	36695	36731	0.4189
50000	43576	52808	51576	0.4189
50000	43921	54670	54644	0.4189
50000	44068	8836	8837	0.4189
50000	44225	33580	33581	0.4189
50000	44285	56674	56673	0.4189
50000	44631	31083	32320	0.4189
50000	44654	8353	8352	0.4189
50000	44828	2842	4113	0.4189
50000	44896	56130	54845	0.4189
50000	45030	50254	50253	0.4189
50000	45222	52878	52850	0.4189
50000	45281	21968	21969	0.4189
50000	45703	49377	49378	0.4189
50000	45725	12632	12633	0.4189
50000	45887	53553	53523	0.4189
50000	45985	45329	44073	0.4189
50000	46123	5472	5473	0.4189
50000	46372	56952	56932	0.4189
50000	46420	42716	42691	0.4189
50000	46521	34318	34319	0.4189
50000	46670	3440	3439	0.4189
50000	46913	32185	30924	0.4189
50000	47139	18389	19738	0.4189
50000	47542	17799	17800	0.4189
50000	47569	23163	23197	0.4189
50000	47638	26742	25450	0.4189
50000	47657	7864	7829	0.4189
50000	47660	18880	17488	0.4189
50000	47987	8299	8300	0.4189
50000	48089	38108	36811	0.4189
50000	48173	35300	34055	0.4189
50000	48250	3519	4805	0.4189
50000	48300	43670	42344	0.4189
50000	48311	56525	56526	0.4189
50000	48439	9299	9329	0.4189
50000	48556	12651	13959	0.4189
50000	48598	33228	33248	0.4189
50000	48729	15380	15381	0.4189
50000	48762	10890	10889	0.4189
50000	48856	33828	32639	0.4189
50000	48888	19236	19237	0.4189
50000	48900	23232	21965	0.4189
50000	49018	27535	27563	0.4189
50000	49400	11779	10480	0.4189
50000	49411	47044	48233	0.4189
50000	49453	23021	23022	0.4189
50000	49506	48824	47650	0.4189
50000	49779	52689	53944	0.4189
50000	49784	51258	49969	0.4189
50000	49821	7360	6044	0.4189
50000	49954	40713	41979	0.4189
50000	50196	54062	54096	0.4189
50000	50414	20362	21649	0.4189
50000	50487	31732	31761	0.4189
50000	50966	49610	49635	0.4189
50000	51020	10939	9628	0.4189
50000	51034	56007	56006	0.4189
50000	51044	19694	21003	0.4189
50000	51059	38845	38844	0.4189
50000	51075	9510	9509	0.4189
50000	51432	45573	45572	0.4189
50000	51700	12772	12773	0.4189
50000	52032	35797	35798	0.4189
50000	52118	27370	26045	0.4189
50000	52153	47593	47613	0.4189
50000	52170	3497	3498	0.4189
50000	52529	27561	27533	0.4189
50000	52586	48708	48707	0.4189
50000	52744	34525	33307	0.4189
50000	52977	20157	18812	0.4189
50000	53073	26495	26494	0.4189
50000	53249	21595	21567	0.4189
50000	53460	15810	17144	0.4189
50000	53476	30246	30247	0.4189
50000	53606	5785	5784	0.4189
50000	53714	5389	5413	0.4189
50000	53891	54272	54248	0.4189
50000	54592	32802	32782	0.4189
50000	54754	21857	21834	0.4189
50000	54936	4457	4493	0.4189
50000	54962	31308	31307	0.4189
50000	55287	19697	18349	0.4189
50000	55434	1209	1208	0.4189
50000	55532	19094	20425	0.4189
50000	55675	19977	21253	0.4189
50000	55679	7712	7711	0.4189
50000	55884	6800	8092	0.4189
50000	56222	33887	33888	0.4189
50000	56500	27959	29231	0.4189
50000	56585	48679	49861	0.4189
50000	57471	32655	32656	0.4189
50000	57640	22602	22576	0.4189
50000	57659	47009	47027	0.4189
50000	57864	37716	37715	0.4189
50000	57927	16515	16484	0.4189
50000	57946	22862	22891	0.4189
50000	57992	54271	54297	0.4189
50000	58130	21417	21418	0.4189
50000	58159	21529	20239	0.4189
50000	58236	44843	44842	0.4189
50000	58702	19845	21145	0.4189
50000	58895	11151	11126	0.4189
51000	39417	31327	31328	0.4121
51000	39451	36621	36595	0.4121
51000	39822	14081	14049	0.4121
51000	40114	12370	12369	0.4121
51000	40125	34138	32939	0.4121
51000	40344	49763	49764	0.4121
51000	40358	45943	45942	0.4121
51000	40402	12493	12494	0.4121
51000	40511	47291	47259	0.4121
51000	40727	17498	18890	0.4121
51000	40971	29071	29070	0.4121
51000	41111	22509	22532	0.4121
51000	41271	10575	10576	0.4121
51000	41299	31232	31255	0.4121
51000	41652	5005	3687	0.4121
51000	41712	55960	54683	0.4121
51000	41855	37154	38485	0.4121
51000	41890	29540	29541	0.4121
51000	41920	2921	2920	0.4121
51000	41942	37738	37758	0.4121
51000	41950	20366	20398	0.4121
51000	42008	35730	35731	0.4121
51000	42039	31309	31308	0.4121
51000	42113	4487	5805	0.4121
51000	42132	16670	18005	0.4121
51000	42451	8620	8621	0.4121
51000	42488	8047	9335	0.4121
51000	42592	25031	26298	0.4121
51000	42610	10351	9000	0.4121
51000	42946	38970	39006	0.4121
51000	43006	19644	19645	0.4121
51000	43345	51599	50335	0.4121
51000	43355	29644	29607	0.4121
51000	43444	32822	32848	0.4121
51000	43542	47339	47338	0.4121
51000	43776	18447	18446	0.4121
51000	44004	19937	21214	0.4121
51000	44480	19400	19427	0.4121
51000	44812	44358	44378	0.4121
51000	44881	43371	43336	0.4121
51000	44940	21778	23034	0.4121
51000	45024	11676	13001	0.4121
51000	45082	28160	29422	0.4121
51000	45137	15198	15197	0.4121
51000	45168	44457	44429	0.4121
51000	45422	15915	15914	0.4121
51000	45852	36242	36272	0.4121
51000	45967	13574	13575	0.4121
51000	46126	15183	16552	0.4121
51000	46129	15183	15146	0.4121
51000	46130	15218	15217	0.4121
51000	46289	16675	16710	0.4121
51000	46382	37307	37308	0.4121
51000	46637	11815	10514	0.4121
51000	46728	10486	9149	0.4121
51000	46855	51353	51372	0.4121
51000	46917	19719	18372	0.4121
51000	46936	35358	35359	0.4121
51000	47079	32260	32290	0.4121
51000	47222	16141	17470	0.4121
51000	47266	30292	30293	0.4121
51000	47372	7547	8831	0.4121
51000	47466	13575	14883	0.4121
51000	47503	34360	33153	0.4121
51000	47731	407	1541	0.4121
51000	47862	32725	32726	0.4121
51000	48271	22083	22059	0.4121
51000	48279	16535	17861	0.4121
51000	48504	55664	55638	0.4121
51000	48522	57015	57014	0.4121
51000	48850	13582	13583	0.4121
51000	48935	55756	55780	0.4121
51000	49167	3464	3463	0.4121
51000	49195	25245	26521	0.4121
51000	49223	33279	33280	0.4121
51000	49470	16693	16692	0.4121
51000	49590	33581	33609	0.4121
51000	49856	56827	56826	0.4121
51000	49995	57053	57052	0.4121
51000	50204	21014	21046	0.4121
51000	50418	53254	52024	0.4121
51000	51068	12234	13581	0.4121
51000	51370	27966	26628	0.4121
51000	51392	23138	23168	0.4121
51000	51484	53703	53704	0.4121
51000	51522	11681	11680	0.4121
51000	51628	39277	40578	0.4121
51000	51645	2741	2709	0.4121
51000	51646	31661	31628	0.4121
51000	51667	14608	13270	0.4121
51000	51805	15754	17084	0.4121
51000	52384	38761	38762	0.4121
51000	52787	9848	9849	0.4121
51000	53145	34467	34442	0.4121
51000	53147	2644	2643	0.4121
51000	53368	55118	55087	0.4121
51000	53438	18109	18108	0.4121
51000	53965	52989	53016	0.4121
51000	54137	4499	4533	0.4121
51000	54174	31033	32274	0.4121
51000	54273	34965	34992	0.4121
51000	54319	17552	18932	0.4121
51000	54462	34333	34303	0.4121
51000	54565	15506	15507	0.4121
51000	54607	23819	22515	0.4121
51000	54705	16997	16996	0.4121
51000	54938	758	759	0.4121
51000	55160	7398	6120	0.4121
51000	55294	21178	21177	0.4121
51000	55738	4835	4834	0.4121
51000	55998	46083	44830	0.4121
51000	56251	54540	54564	0.4121
51000	56648	29446	29415	0.4121
51000	57076	12969	13006	0.4121
51000	57117	16964	16965	0.4121
51000	57150	11093	11068	0.4121
51000	57350	4428	4427	0.4121
51000	57413	13809	12477	0.4121
51000	57503	12136	12103	0.4121
51000	57518	16606	17930	0.4121
51000	57530	25806	25833	0.4121
51000	57805	14217	14216	0.4121
51000	57919	17716	17744	0.4121
51000	58048	20197	20196	0.4121
51000	58090	54179	55438	0.4121
51000	58106	27393	27392	0.4121
51000	58174	48280	48307	0.4121
51000	58527	7528	7529	0.4121
51000	58602	19334	17944	0.4121
51000	58758	29704	29677	0.4121
51000	58889	53048	51828	0.4121
51000	58912	29374	29341	0.4121
51000	59123	31970	31969	0.4121
51000	59289	51983	50739	0.4121
