#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
59.7%,1792000,1138630.7704621349,96436.7395586924,120.17545321548529,51.1
59.8%,1793000,1138767.1457727738,95898.66929786892,119.5049324393564,51.1
59.8%,1794000,1139197.7623703443,95890.49197130318,119.4947421951546,51.1
59.8%,1795000,1138614.0583306719,96156.75991330366,119.82655422813178,51.1
59.9%,1796000,1138538.182914583,96342.6130420522,120.05815666596905,51.1
59.9%,1797000,1138757.93364634,96322.4178382676,120.03299024310265,51.1
59.9%,1798000,1138802.362764392,95833.61495323156,119.4238644212317,51.1
60.0%,1799000,1138330.2721641269,95747.93523825923,119.31709392457978,51.1
60.0%,1800000,1138842.8092682902,95755.9046334418,119.3270250533415,51.1
60.0%,1801000,1138636.2432082016,95729.66664087589,119.29432835846669,51.1
60.1%,1802000,1139134.6816306878,95904.42166178924,119.51210079598425,51.1
60.1%,1803000,1138796.0117503796,96159.10381990149,119.82947510703103,51.1
60.1%,1804000,1139031.3076582048,96277.56806991331,119.97710032746207,51.1
60.2%,1805000,1138851.5531177223,95990.49888221192,119.61936664739277,51.1
60.2%,1806000,1138603.795628259,96325.87936644314,120.03730385552066,51.1
60.2%,1807000,1138842.025740005,95832.69630140834,119.42271963554413,51.1
60.3%,1808000,1138624.3230100274,95923.87701724516,119.53634525064005,51.1
60.3%,1809000,1138602.5101450458,95505.78971014239,119.01534224032842,51.1
60.3%,1810000,1139173.6560990307,95415.66905017495,118.90303762276021,51.1
60.4%,1811000,1138427.9805505518,96138.7384341999,119.80409661053896,51.1
60.4%,1812000,1138561.0396792386,96017.17090827713,119.65260421675927,51.1
60.4%,1813000,1138784.7987949122,95783.33022528229,119.36120168502997,51.1
60.5%,1814000,1138685.5612087194,96199.21441643065,119.87945926388551,51.1
60.5%,1815000,1138302.9419330638,95579.12649337598,119.10673148889482,51.1
60.5%,1816000,1138210.444635043,96074.87380227898,119.72451116291123,51.1
60.6%,1817000,1137973.5352475494,96324.39982048464,120.03546010689406,51.1
60.6%,1818000,1137922.873794362,95971.99508278717,119.59630798227973,51.1
60.6%,1819000,1137613.882064987,96355.07528590683,120.0736865958502,51.1
60.7%,1820000,1138454.4219090287,95262.80630280351,118.71254642584508,51.1
60.7%,1821000,1137965.5389425922,96254.09543122693,119.94784970155739,51.1
60.7%,1822000,1138258.0655131973,95809.0074021232,119.39319951467738,51.1
60.8%,1823000,1138019.6164871715,96016.49579932055,119.6517629240611,51.1
60.8%,1824000,1138170.630581813,95871.54671941532,119.47113341034577,51.1
60.8%,1825000,1138251.7056602612,95466.18411863627,118.96598739972622,51.1
60.9%,1826000,1137910.915341515,96209.59058768203,119.89238961686594,51.1
60.9%,1827000,1137798.2699319776,95833.5396068845,119.42377052774829,51.1
60.9%,1828000,1138221.0798457563,95399.08979407378,118.8823772434789,51.1
61.0%,1829000,1137883.4485577364,95629.56211070367,119.16958225716316,51.1
61.0%,1830000,1138564.9963873904,95860.9454257196,119.45792251913996,51.1
61.0%,1831000,1138386.4664874077,96260.56957971446,119.95591751608775,51.1
61.1%,1832000,1138201.9192277733,96097.9890528539,119.75331642661823,51.1
61.1%,1833000,1138244.693186408,95712.40656312468,119.27281956756626,51.1
61.1%,1834000,1138151.908030659,96480.43969091112,120.22991050239686,51.1
61.2%,1835000,1138156.3949589655,96012.79411855887,119.64715004348022,51.1
61.2%,1836000,1138100.5248803291,96057.84567019614,119.70329141305415,51.1
61.2%,1837000,1138781.5007234532,95791.28512397208,119.37111474886542,51.1
61.3%,1838000,1138648.7842897791,95960.72732200398,119.58226656751353,51.1
61.3%,1839000,1138622.620981399,95644.35246887217,119.1880133862562,51.1
61.3%,1840000,1138572.4992793854,95750.63474188323,119.32045793370074,51.1
61.4%,1841000,1137943.299984308,96528.19413165271,120.28942009993648,51.1
61.4%,1842000,1137966.8014768362,96579.73181659088,120.35364421901666,51.1
61.4%,1843000,1138339.1847530492,96203.50779983151,119.8848094996814,51.1
61.5%,1844000,1138327.9598434307,95945.45368143494,119.56323319199674,51.1
61.5%,1845000,1138087.099507114,95749.87732001752,119.3195140660793,51.1
61.5%,1846000,1137934.5642468296,95804.97184926948,119.38817057658396,51.1
61.6%,1847000,1138862.5095170997,95679.29549265617,119.23155792891887,51.1
61.6%,1848000,1138535.1825102866,96042.23033089141,119.6838322267871,51.1
61.6%,1849000,1138036.3042832352,96208.09944646832,119.89053141871463,51.1
61.7%,1850000,1138552.6013285182,95580.1471041287,119.10800333155899,51.1
61.7%,1851000,1138197.8037277535,95758.47399061624,119.33022687937093,51.1
61.7%,1852000,1137847.7606084999,95777.6174641655,119.35408267976844,51.1
