#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
72.1%,2162000,725430.4400056992,96383.66077819806,120.10930864723026,16.4
72.1%,2163000,725234.1360105984,96638.63858383027,120.42705138191793,16.4
72.1%,2164000,725986.3498682529,96274.5129830461,119.97329320529515,16.4
72.2%,2165000,725492.4383712709,95906.58070320947,119.51479130358929,16.4
72.2%,2166000,725686.9675788749,96246.67063663952,119.9385972314028,16.4
72.2%,2167000,725263.0313792769,96462.33858118902,120.20735365243996,16.4
72.3%,2168000,725513.1032873578,95963.60120998565,119.58584788716689,16.4
72.3%,2169000,725682.3080584574,95536.60858469922,119.05374743978255,16.4
72.3%,2170000,725653.1608794369,96213.79957120791,119.89763467704854,16.4
72.4%,2171000,725032.2357854191,96031.59849249278,119.67058327204313,16.4
72.4%,2172000,725617.0444039293,95652.1310460881,119.19770672560566,16.4
72.4%,2173000,725371.2645560857,95796.66293700592,119.37781635575931,16.4
72.5%,2174000,725363.2849963475,95890.51788656546,119.4947744896764,16.5
72.5%,2175000,725390.325330764,95742.68865438357,119.31055585000388,16.5
72.5%,2176000,724972.49201685,96288.62092756608,119.99087393888678,16.5
72.6%,2177000,725337.641937783,95683.06441253392,119.23625460008915,16.5
72.6%,2178000,724908.0190154389,96290.79153428611,119.99357885868733,16.5
72.6%,2179000,725126.097721979,95602.44534679849,119.1357904740009,16.5
72.7%,2180000,725152.0135248713,95489.93860183794,118.99558924854156,16.5
72.7%,2181000,724932.2962658536,96207.45198065237,119.8897245737484,16.5
72.7%,2182000,725106.5064986367,96108.95421212478,119.76698075196755,16.5
72.8%,2183000,725455.1785022691,95686.39126895161,119.2404003901647,16.5
72.8%,2184000,725244.5372120608,95846.88456073133,119.4404004541023,16.5
72.8%,2185000,725120.08922158,95764.32275737767,119.33751536920916,16.5
72.9%,2186000,725329.5673504695,95627.09769559973,119.16651120557658,16.5
72.9%,2187000,724935.369256625,95580.00633848953,119.10782791527511,16.5
72.9%,2188000,724929.3648363054,96053.35666253083,119.69769739843758,16.5
73.0%,2189000,725223.4216808006,96395.01958418082,120.12346351873683,16.5
73.0%,2190000,725618.9376880452,96405.63330932571,120.13668990149748,16.5
73.0%,2191000,725515.8436098322,95770.54681882335,119.34527153567122,16.6
73.1%,2192000,725794.8563194461,96141.11462439135,119.80705771990964,16.6
73.1%,2193000,725913.1833554413,96089.72445614473,119.743017429994,16.6
73.1%,2194000,725827.0676854625,96564.25837211868,120.3343618561873,16.6
73.2%,2195000,725843.7485928759,95780.73898077599,119.35797258391807,16.6
73.2%,2196000,726038.8010354675,95602.46261236088,119.13581198962653,16.6
73.2%,2197000,726005.2556107026,96326.18973141321,120.03769061943565,16.6
73.3%,2198000,725545.5378267244,96355.5969148168,120.07433662809882,16.6
73.3%,2199000,725721.3530044556,96966.13211022102,120.83516019127055,16.6
73.3%,2200000,725719.6300094277,96363.13723222548,120.08373305798773,16.6
73.4%,2201000,725593.8757233378,96289.87571127174,119.99243759814368,16.6
73.4%,2202000,725786.3383333385,95924.57843899279,119.53721933324387,16.6
73.4%,2203000,725370.9526305217,96087.55764267725,119.74031723718697,16.6
73.5%,2204000,724995.1560027171,96003.27736908014,119.63529066616222,16.6
73.5%,2205000,725248.2196946982,96162.69594203046,119.83395146020132,16.6
73.5%,2206000,725389.8936704677,95651.51107717134,119.19693414613134,16.6
73.6%,2207000,724833.8175276183,96141.72818110588,119.80782230876424,16.6
73.6%,2208000,724968.5915530995,95877.33605005797,119.47834783336525,16.7
73.6%,2209000,725025.5702749882,96257.17794525374,119.95169100230967,16.7
73.7%,2210000,725648.2922210004,96080.65952781525,119.73172109339711,16.7
73.7%,2211000,725535.4548773896,96274.27290584525,119.97299403107431,16.7
73.7%,2212000,725559.6354603358,96090.3670329465,119.74381818247413,16.7
73.8%,2213000,725253.0566358864,96163.51665486573,119.8349741983962,16.7
73.8%,2214000,724982.1583579928,96291.7792361486,119.99480969166147,16.7
73.8%,2215000,725401.5620879792,95995.06187931697,119.62505286457132,16.7
73.9%,2216000,725035.0289149433,95984.04691848403,119.61132647858702,16.7
73.9%,2217000,724741.5285811462,95518.36500289492,119.03101304704346,16.7
73.9%,2218000,724677.1085225046,95825.10144697191,119.4132552438799,16.7
74.0%,2219000,724862.6921493299,95461.80418361897,118.96052930690632,16.7
74.0%,2220000,724649.335957136,96220.16363181188,119.9055653046379,16.7
74.0%,2221000,725230.2003572583,95821.68146548077,119.4089934052117,16.7
74.1%,2222000,725091.2827184312,95979.65932061685,119.60585883664235,16.7
74.1%,2223000,725062.825891709,95902.03008838171,119.50912051668963,16.7
74.1%,2224000,725496.4418562986,95750.87367796141,119.32075568590199,16.7
74.2%,2225000,725398.9238174595,96422.78420411551,120.15806263313324,16.8
74.2%,2226000,725280.8659135718,96281.87018554463,119.98246144500031,16.8
74.2%,2227000,725055.2284334917,96201.38283775715,119.88216146033953,16.8
74.3%,2228000,725368.0421041977,95759.4974543144,119.33150227725703,16.8
74.3%,2229000,725339.120483378,95776.00591453462,119.35207443365647,16.8
74.3%,2230000,724620.1625246741,96099.81302161966,119.75558938061978,16.8
74.4%,2231000,724890.4880157784,95458.096432093,118.95590886119153,16.8
74.4%,2232000,724964.7333889566,95528.41633375795,119.04353859744481,16.8
74.4%,2233000,725116.9116444066,95983.85034982386,119.61108152289967,16.8
74.5%,2234000,725310.9504444599,95893.40404917004,119.49837110545424,16.8
74.5%,2235000,725192.4830852319,96185.12595348718,119.8619028074241,16.8
74.5%,2236000,725036.9246735424,96248.12246232218,119.94040643617477,16.8
74.6%,2237000,725481.5819720179,96711.7178696338,120.51811974789848,16.8
74.6%,2238000,725445.9619762041,96461.64450653442,120.20648872547784,16.8
74.6%,2239000,725926.7829978354,96155.64396978114,119.8251635857356,16.8
74.7%,2240000,725485.4283780176,96523.05698542338,120.28301840200301,16.8
74.7%,2241000,725426.2504189536,96270.7789686369,119.96864003186778,16.8
74.7%,2242000,725499.1427035294,95750.43728411614,119.32021187004533,16.9
74.8%,2243000,725398.5604414362,96345.51828407851,120.06177705772858,16.9
74.8%,2244000,725265.1623284835,95924.47727996526,119.53709327307182,16.9
74.8%,2245000,725459.4224566147,95843.58112326392,119.43628384774841,16.9
74.9%,2246000,725363.9040954448,95784.49765337954,119.36265648536151,16.9
74.9%,2247000,725631.7334319092,95691.78820771989,119.24712583075322,16.9
74.9%,2248000,725462.8292369228,96047.69594708401,119.69064325032495,16.9
75.0%,2249000,724869.9595612567,96899.83402197018,120.75254227159259,16.9
75.0%,2250000,724822.8163614348,96110.10635903745,119.76841650952257,16.9
75.0%,2251000,725079.6529369019,95911.49146413583,119.52091088957549,16.9
75.1%,2252000,724526.2078540735,96287.10908492109,119.98898994347297,16.9
75.1%,2253000,725326.9859962035,95757.11445468437,119.32853268224726,16.9
75.1%,2254000,725436.9809209332,96352.3132516868,120.07024466370166,16.9
75.2%,2255000,725465.6886434332,96597.43628953311,120.37570679671796,16.9
75.2%,2256000,725759.872533679,95991.9700932557,119.62120000939538,16.9
75.2%,2257000,725918.273949651,95628.46336838917,119.16821305019685,16.9
75.3%,2258000,725860.3477342743,95920.0307074214,119.53155213933836,16.9
75.3%,2259000,725746.7108246721,96486.52774460652,120.23749718165821,16.9
75.3%,2260000,725677.1185381785,96416.31691120606,120.1500033617391,17
75.4%,2261000,725474.2845998667,96166.35229726532,119.83850785799613,17
75.4%,2262000,725493.2510078233,96111.48362724407,119.77013280386937,17
75.4%,2263000,725394.8889959622,96028.03981337306,119.66614859415982,17
75.5%,2264000,725611.0633690022,95891.85366635273,119.4964390828809,17
75.5%,2265000,725960.5714193545,96146.3983303888,119.81364205452947,17
75.5%,2266000,725838.6141685657,96223.3147628992,119.90949211311663,17
75.6%,2267000,725841.0342865903,96385.53279551415,120.11164147733649,17
75.6%,2268000,725974.6770159733,96020.22627085683,119.65641168250764,17
75.6%,2269000,725579.4974435288,96264.47032690296,119.96077846496887,17
75.7%,2270000,725871.1191453896,96424.81838180771,120.16059754075454,17
75.7%,2271000,725610.3855069112,96238.02823209185,119.92782742636645,17
75.7%,2272000,725769.821858922,96036.88075445362,119.67716580716463,17
75.8%,2273000,725132.1371488459,95733.43739412155,119.2990273143038,17
75.8%,2274000,725203.8453506324,96452.42302443867,120.19499729808985,17
75.8%,2275000,725917.8216873854,95915.1086714279,119.52541850283251,17
75.9%,2276000,725452.7825254239,96451.43497755262,120.1937660351617,17
75.9%,2277000,725298.7578742951,96320.23326078907,120.03026791352401,17.1
75.9%,2278000,726082.5911329407,95834.42248141026,119.42487072925604,17.1
76.0%,2279000,725836.8087181468,95937.97238625117,119.55391031314932,17.1
76.0%,2280000,726188.9097073711,96067.33133229043,119.71511205056686,17.1
76.0%,2281000,725807.7308398224,96467.81941074501,120.21418363423841,17.1
76.1%,2282000,725363.9285857417,96688.66998016523,120.48939842680012,17.1
76.1%,2283000,726054.2195023652,95492.82806629871,118.99918997895521,17.1
76.1%,2284000,726105.1349223945,96298.6507650905,120.00337270518365,17.1
76.2%,2285000,726171.434615057,96510.76858486899,120.26770510841101,17.1
76.2%,2286000,725768.6421168465,95990.15390529469,119.61893675150904,17.1
76.2%,2287000,725319.8301994335,95689.63183601605,119.24443865003771,17.1
76.3%,2288000,725390.4922554623,95917.50010448424,119.52839860722732,17.1
76.3%,2289000,725602.9359531589,95901.72890755931,119.50874519767743,17.1
76.3%,2290000,725873.9858663268,95801.50196670624,119.38384655327552,17.1
76.4%,2291000,725750.699645536,96249.19133627735,119.94173842243416,17.1
76.4%,2292000,725431.5701269433,96124.07014667519,119.78581760080425,17.1
76.4%,2293000,725158.6308468673,95819.6088437845,119.40641059027175,17.1
76.5%,2294000,725301.5459961388,96276.66880788235,119.97597970452703,17.2
76.5%,2295000,724990.2176443748,96284.5755376078,119.98583274220289,17.2
76.5%,2296000,725500.3388108797,95436.01251057128,118.9283887968489,17.2
76.6%,2297000,725277.9706475753,96120.48029941754,119.78134408248398,17.2
76.6%,2298000,725767.8274431955,96093.00282351334,119.74710279503361,17.2
76.6%,2299000,725375.336228732,96284.39373792023,119.98560619099483,17.2
76.7%,2300000,725697.9876125343,96399.98092320954,120.12964613305023,17.2
76.7%,2301000,725577.0995899644,96363.76556319038,120.08451605789857,17.2
76.7%,2302000,725965.7906561028,96260.21893733846,119.95548056014499,17.2
76.8%,2303000,726034.5696067736,96437.02373312484,120.17580734184179,17.2
76.8%,2304000,725671.0705025923,96411.13142121378,120.14354141981926,17.2
76.8%,2305000,725984.6527089234,96105.23470003298,119.76234565072482,17.2
76.9%,2306000,725682.5568190347,96156.37940402474,119.82608005329702,17.2
76.9%,2307000,725567.8448218685,96297.62907561153,120.0020995182557,17.2
76.9%,2308000,725288.1427656151,96375.2453828301,120.09882173159043,17.2
77.0%,2309000,725240.0243158825,96582.08835659493,120.35658084114122,17.2
77.0%,2310000,726118.0630897414,96241.59074812871,119.9322668856563,17.2
77.0%,2311000,725977.0237193871,95948.63357405346,119.56719584189922,17.2
77.1%,2312000,726025.103612503,96332.14985593955,120.04511787868822,17.3
77.1%,2313000,725924.3794627897,95838.26950973966,119.42966473592959,17.3
77.1%,2314000,725656.4634479489,95978.42550969918,119.60432131280145,17.3
77.2%,2315000,725187.574943196,96154.2516986222,119.8234285953337,17.3
77.2%,2316000,725508.7399956156,95749.4022361156,119.31892203628348,17.3
77.2%,2317000,725938.8153708242,95195.37726172418,118.62851915979817,17.3
77.3%,2318000,725347.5202418212,95904.11823400069,119.5117226768963,17.3
77.3%,2319000,725564.673747234,95631.56351468431,119.17207632354847,17.3
77.3%,2320000,725721.3354624882,95161.92336273685,118.58683030251179,17.3
77.4%,2321000,726075.9499318823,96189.98380584395,119.8679564609518,17.3
77.4%,2322000,725658.2328169718,95841.23409295519,119.43335907621058,17.3
77.4%,2323000,725600.8840059768,95804.83771785386,119.38800342759349,17.3
77.5%,2324000,725452.509061126,95986.76571503529,119.61471452975137,17.3
77.5%,2325000,725920.8614157308,95727.97179965439,119.29221631783929,17.3
77.5%,2326000,725571.369979471,96182.92726872712,119.85916289793808,17.3
77.6%,2327000,725946.5712001882,95859.89930491542,119.45661888691083,17.3
77.6%,2328000,725649.6713815071,95985.69294327254,119.61337768620632,17.3
77.6%,2329000,725353.8164200671,95639.95319263195,119.1825311912089,17.3
77.7%,2330000,725307.5096966997,95503.45172599841,119.01242874174481,17.4
77.7%,2331000,725658.2407436036,95805.84278875472,119.3892559051407,17.4
77.7%,2332000,725441.389525719,96413.66401940078,120.14669743832764,17.4
77.8%,2333000,725829.2838366516,95932.78793713142,119.5474496683215,17.4
77.8%,2334000,725815.9555101488,96493.30238961514,120.24593946245298,17.4
77.8%,2335000,725720.1547494996,95976.24724518368,119.60160685017473,17.4
77.9%,2336000,726028.8416197393,96166.83597411729,119.83911059596885,17.4
77.9%,2337000,725744.747221062,96452.05127841853,120.19453404366362,17.4
77.9%,2338000,725835.2744414229,96211.11843121907,119.89429355192583,17.4
78.0%,2339000,725448.716361165,96305.00010148098,120.01128498407067,17.4
78.0%,2340000,725842.0122090615,95867.16778657676,119.46567656639934,17.4
78.0%,2341000,725798.4919932038,96492.61659283887,120.2450848510385,17.4
78.1%,2342000,725614.9069706146,96868.70560729025,120.71375133611343,17.4
78.1%,2343000,725869.8413711116,95959.6614072047,119.5809382688311,17.4
78.1%,2344000,725556.8287543803,96781.63507772292,120.60524766416903,17.4
78.2%,2345000,725806.3720270228,96375.52267404765,120.09916728037086,17.4
78.2%,2346000,725354.173772078,96427.22851595786,120.16360094967452,17.4
78.2%,2347000,725376.0863001104,95941.79394139913,119.55867257620378,17.5
78.3%,2348000,725384.3675504643,96171.30006728177,119.84467356317089,17.5
78.3%,2349000,725327.8114881031,95731.34799189924,119.29642358817031,17.5
78.3%,2350000,725292.0753060561,95704.50768010921,119.26297630813397,17.5
78.4%,2351000,725395.5191599727,95974.42976839235,119.59934198620167,17.5
78.4%,2352000,725714.1573697496,95699.2610782858,119.25643821119235,17.5
78.4%,2353000,725674.908447206,95620.25903828259,119.15798915530576,17.5
78.5%,2354000,725663.4729892462,96740.73909489636,120.55428479158161,17.5
78.5%,2355000,725873.510916613,96141.71651428577,119.80780777005835,17.5
78.5%,2356000,725809.39900041,96253.29871293854,119.94685686436868,17.5
78.6%,2357000,725823.605775062,96315.58704562041,120.02447799345636,17.5
78.6%,2358000,725857.878970122,95833.30661439506,119.42348018220007,17.5
78.6%,2359000,724991.4436031412,96312.41539433127,120.02052561355572,17.5
78.7%,2360000,725202.1881278697,96102.08532406614,119.75842102940423,17.5
78.7%,2361000,725519.8462494053,96154.26258857164,119.82344216593569,17.5
78.7%,2362000,725388.6390600242,95738.04047405283,119.30476348103299,17.5
78.8%,2363000,725850.4366865531,95382.42534316127,118.8616106979677,17.5
78.8%,2364000,726011.1389239933,95532.02934311681,119.0480409794121,17.5
78.8%,2365000,725840.1007414106,96274.9919775993,119.9738901083819,17.6
78.9%,2366000,725477.2443048861,97153.43018792811,121.06856326439228,17.6
78.9%,2367000,725519.7544763386,96459.78804522942,120.20417528062555,17.6
78.9%,2368000,725579.3542698324,95870.88780566864,119.47031229944447,17.6
79.0%,2369000,725699.0886180773,95979.4172312523,119.60555715494682,17.6
79.0%,2370000,725740.505712118,96111.2507034069,119.76984254387277,17.6
79.0%,2371000,724822.2680706941,96097.26877856442,119.752418850761,17.6
79.1%,2372000,725034.1007350124,95873.66813276378,119.47377702741304,17.6
79.1%,2373000,725732.6848356873,95911.10047581812,119.52042365619849,17.6
79.1%,2374000,725397.5230952874,96615.38960283944,120.39807946892962,17.6
79.2%,2375000,725334.9486087393,96108.0379236119,119.76583891133903,17.6
79.2%,2376000,725298.8711581193,96035.28929020358,119.67518259061875,17.6
79.2%,2377000,725313.6024906188,95682.39728545547,119.23542325407547,17.6
79.3%,2378000,724959.0120721925,95988.08449012887,119.61635793241393,17.6
79.3%,2379000,724818.0105078649,95670.26586364172,119.22030558085999,17.6
79.3%,2380000,724240.2414127309,96272.42901767048,119.97069625433386,17.6
79.4%,2381000,724949.6112132221,95750.27243084469,119.3200064367561,17.6
79.4%,2382000,724754.9565144312,95967.31426642118,119.59047494363931,17.6
79.4%,2383000,724606.520314509,96086.39439846136,119.73886765063433,17.7
79.5%,2384000,725098.83152261,95816.19940944735,119.4021618950281,17.7
79.5%,2385000,724728.699529048,96266.75176975083,119.96362150414133,17.7
79.5%,2386000,725231.6513221506,96200.9979648008,119.88168184767146,17.7
79.6%,2387000,725227.046361493,95820.93484753053,119.40806300098029,17.7
79.6%,2388000,725598.1857662275,95450.98021449303,118.94704092684235,17.7
79.6%,2389000,725408.8945284858,95992.96608246834,119.62244116972053,17.7
79.7%,2390000,725315.695798587,96277.42530754133,119.97692242293282,17.7
79.7%,2391000,725399.223164821,95597.49509582053,119.12962167715513,17.7
79.7%,2392000,725192.8138649352,95666.27901931561,119.21533734130749,17.7
79.8%,2393000,725220.9261676148,95476.77962256926,118.97919107597056,17.7
79.8%,2394000,725062.1459687743,95963.485173015,119.58570328672103,17.7
79.8%,2395000,725552.5420649275,95491.70936916213,118.99779590511972,17.7
