#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
21.8%,654000,23347.473491419107,3087.2219453461325,121.28285281932564,3.15e+03
21.8%,655000,23368.67084126547,3108.1527813308176,122.1051297871163,3.15e+03
21.9%,656000,23327.096215244383,3105.516012051292,122.00154316260124,3.16e+03
21.9%,657000,23315.167925667018,3101.2446693464717,121.8337416122817,3.16e+03
21.9%,658000,23322.678526625037,3165.845499806718,124.37161324944313,3.17e+03
22.0%,659000,23361.244090963155,2994.67805595642,117.64722599531314,3.18e+03
22.0%,660000,23360.136381875724,3040.420642222562,119.44424333190435,3.18e+03
22.0%,661000,23398.356909241527,3068.8129580683294,120.55964777152131,3.19e+03
22.1%,662000,23436.140494892374,3038.7215978847644,119.37749563834598,3.19e+03
22.1%,663000,23393.112912705168,3121.765766580209,122.63992181556843,3.2e+03
22.1%,664000,23356.72598892823,3118.476015463782,122.51068251644149,3.2e+03
22.2%,665000,23438.83957668394,3106.2045010986567,122.02859075337298,3.21e+03
22.2%,666000,23392.58476356417,3224.618250683549,126.68052625296947,3.22e+03
22.2%,667000,23427.30480493605,3132.5256285433607,123.06262765853525,3.22e+03
22.3%,668000,23381.92194549553,3141.2354550921527,123.40479697130247,3.23e+03
22.3%,669000,23376.896616008133,3095.207852748408,121.59658265451259,3.23e+03
22.3%,670000,23399.243853084743,3062.8039933736754,120.32358298785492,3.24e+03
22.4%,671000,23321.49676676467,2984.2937794652757,117.23927519047736,3.24e+03
22.4%,672000,23347.193600788713,3135.4542546457014,123.17768000489099,3.25e+03
22.4%,673000,23347.19914669916,3100.653257202105,121.8105077297392,3.26e+03
22.5%,674000,23318.88481795974,3056.359280357008,120.07039964240691,3.26e+03
22.5%,675000,23302.65811565146,3054.7862800199628,120.00860364207392,3.27e+03
22.5%,676000,23387.09649574198,2996.8837285471877,117.73387679947606,3.27e+03
22.6%,677000,23236.22811371833,3064.505401308351,120.39042353634156,3.28e+03
22.6%,678000,23384.922315493226,3107.8211619043686,122.0921019741498,3.28e+03
22.6%,679000,23352.864826815203,3061.5902708932167,120.27590137390979,3.29e+03
22.7%,680000,23411.03771362081,3078.0916883544105,120.92416671429879,3.3e+03
22.7%,681000,23413.707899767905,3073.5157075440425,120.74439732390411,3.3e+03
22.7%,682000,23303.31138325855,3152.962168171841,123.86548597963318,3.31e+03
22.8%,683000,23459.133940927684,3060.4557050820117,120.23132946404057,3.31e+03
22.8%,684000,23386.151538409293,3190.0019375111324,125.32060937949466,3.32e+03
22.8%,685000,23374.07791664824,3040.5472152723087,119.44921580904887,3.32e+03
22.9%,686000,23401.41560557112,3052.3270250404294,119.91199074380867,3.33e+03
22.9%,687000,23384.561032343656,2957.21492771534,116.17547075741591,3.33e+03
22.9%,688000,23373.578748837113,2952.382512187644,115.98562721795453,3.34e+03
23.0%,689000,23364.078816030174,3061.6675133714434,120.27893587816118,3.35e+03
23.0%,690000,23468.325592821464,3086.3231600232143,121.24754364817908,3.35e+03
23.0%,691000,23435.962632413954,3036.67753607799,119.2971937839107,3.36e+03
23.1%,692000,23438.161530822515,3091.7875475797628,121.46221448283276,3.36e+03
23.1%,693000,23373.102042868733,3022.224784279584,118.7294111624368,3.37e+03
23.1%,694000,23368.571233823895,3020.6798401045307,118.66871736059352,3.37e+03
23.2%,695000,23297.748266603798,3066.579615560646,120.47190994267397,3.38e+03
23.2%,696000,23448.422654122114,2924.4354738456354,114.88771569815614,3.38e+03
23.2%,697000,23317.78293170035,2942.373062122617,115.59240163180284,3.39e+03
23.3%,698000,23328.290942458436,3006.438539484934,118.10924169036969,3.39e+03
23.3%,699000,23353.499259073287,3029.189149436874,119.0030092675633,3.4e+03
23.3%,700000,23388.11943821609,3061.493412728465,120.2720962589074,3.41e+03
23.4%,701000,23464.983191449195,3021.980519950581,118.71981513235282,3.41e+03
23.4%,702000,23403.5739627406,3054.532745658931,119.99864343476197,3.42e+03
23.4%,703000,23495.269906118512,3107.7482440979607,122.0892373665061,3.42e+03
23.5%,704000,23457.004236340523,3057.636575898211,120.12057875161027,3.43e+03
23.5%,705000,23387.812576152384,3019.7493569033445,118.63216292455421,3.43e+03
23.5%,706000,23297.398126695305,2994.5952950454475,117.6439746970384,3.44e+03
23.6%,707000,23436.77874017507,2943.9788035820397,115.65548388132581,3.44e+03
23.6%,708000,23370.166790656745,3025.1691700803412,118.84508263537865,3.45e+03
23.6%,709000,23409.76580472663,3070.8526910374367,120.63977956569175,3.45e+03
23.7%,710000,23428.467479601502,2945.1632034272325,115.70201354282949,3.46e+03
23.7%,711000,23435.44584625587,3063.7244653971247,120.35974413043574,3.46e+03
23.7%,712000,23373.342053487897,3074.1669912405405,120.76998328633388,3.47e+03
23.8%,713000,23396.418123362586,3052.5651340901404,119.92134496107661,3.47e+03
23.8%,714000,23351.446943562478,3016.428235380382,118.50169122540353,3.48e+03
23.8%,715000,23397.95081359707,3028.2269451846073,118.96520865627726,3.48e+03
23.9%,716000,23373.4802544415,2979.0836353707923,117.0345924204772,3.49e+03
23.9%,717000,23386.07690951228,3007.722686126677,118.15968994802856,3.5e+03
23.9%,718000,23426.024175278842,2992.858656403422,117.57575009493661,3.5e+03
24.0%,719000,23412.55664652586,3044.4408724976843,119.60217982153459,3.51e+03
24.0%,720000,23500.669946804643,3056.191298837766,120.06380041558252,3.51e+03
24.0%,721000,23401.688122857362,3136.4934046570756,123.21850346368917,3.52e+03
24.1%,722000,23408.21844786778,3105.2784774419106,121.99221151247076,3.52e+03
24.1%,723000,23420.342407044023,3097.916094885325,121.70297712122267,3.53e+03
24.1%,724000,23334.532236374915,3116.8605573569207,122.44721854421053,3.53e+03
24.2%,725000,23392.490802366287,3035.26847638417,119.24183826283554,3.54e+03
24.2%,726000,23424.136992305517,3014.6933085094606,118.43353387097184,3.54e+03
24.2%,727000,23417.45997050032,3067.526326509625,120.50910189282209,3.55e+03
24.3%,728000,23396.35000643134,3053.675461550459,119.9649646568209,3.55e+03
24.3%,729000,23460.87041758746,2994.927407803452,117.65702189074896,3.56e+03
24.3%,730000,23394.700426355004,2936.546152496472,115.36348896044646,3.56e+03
24.4%,731000,23311.325440648943,3038.2069221656684,119.35727637954506,3.57e+03
24.4%,732000,23309.36297154799,3089.2525393012265,121.36262558336767,3.57e+03
24.4%,733000,23379.614034086466,3033.2360253793113,119.16199254378824,3.58e+03
24.5%,734000,23373.798352375627,3088.9742149293315,121.35169148972939,3.58e+03
24.5%,735000,23333.991464458406,3170.4054088436824,124.55075125325051,3.59e+03
24.5%,736000,23401.222908489406,3079.8394690227387,120.99282903573533,3.59e+03
24.6%,737000,23412.795053988695,2997.025485220186,117.73944577184405,3.6e+03
24.6%,738000,23294.91842661798,3081.7592948055844,121.06825022409875,3.6e+03
24.6%,739000,23340.93395071104,3065.897726437389,120.44512163278269,3.61e+03
24.7%,740000,23371.23942695558,2993.0141795970067,117.58185989103531,3.61e+03
24.7%,741000,23359.88789909333,3047.027159060325,119.70378321062627,3.62e+03
24.7%,742000,23437.140601478517,3015.409601377745,118.46167374690484,3.62e+03
24.8%,743000,23293.313438478857,3071.431661568866,120.66252467407502,3.63e+03
24.8%,744000,23254.76899036765,3044.692863544523,119.61207939907925,3.63e+03
24.8%,745000,23351.765856502578,3005.839635243986,118.08571347756421,3.64e+03
24.9%,746000,23342.139623422176,3037.4452547578603,119.32735394515134,3.64e+03
24.9%,747000,23303.600517615676,3027.0593788375704,118.91934030604803,3.65e+03
24.9%,748000,23324.235152065754,3106.4764364698904,122.03927385234985,3.65e+03
25.0%,749000,23350.551602255553,3031.9791531124356,119.11261577177288,3.66e+03
25.0%,750000,23272.294421344995,3148.00685463033,123.67081433840742,3.66e+03
25.0%,751000,23340.14593252167,3048.4451841561026,119.75949094140492,3.67e+03
25.1%,752000,23406.756226308644,3015.4484580291482,118.46320024730443,3.67e+03
25.1%,753000,23317.230252247304,2967.663331888803,116.58594084605895,3.68e+03
25.1%,754000,23440.009047210217,3060.6565825470293,120.23922102235926,3.68e+03
25.2%,755000,23414.990474678576,3096.653350220678,121.65336964951446,3.69e+03
25.2%,756000,23412.80667037703,3122.2557371768635,122.65917052292147,3.69e+03
25.2%,757000,23322.85961363837,3158.193293423288,124.07099300348261,3.7e+03
25.3%,758000,23458.65613995865,3005.8434594376795,118.08586371267172,3.7e+03
25.3%,759000,23359.928051378578,3075.4361949191816,120.81984450320765,3.71e+03
25.3%,760000,23371.54341826774,3101.6796000961513,121.85082805537967,3.71e+03
25.4%,761000,23307.055728774518,3136.541421433791,123.22038982358372,3.72e+03
25.4%,762000,23330.452992420644,2997.54717998054,117.7599407767244,3.72e+03
25.4%,763000,23317.03236728348,2997.298558214773,117.75017356284765,3.73e+03
25.5%,764000,23415.201619002968,2988.5192036301582,117.40527281104403,3.73e+03
25.5%,765000,23388.07373044081,3027.817036466635,118.94910521454506,3.74e+03
25.5%,766000,23350.71760697104,2993.361073431918,117.59548776576163,3.74e+03
25.6%,767000,23427.464225046337,2997.4938077854613,117.75784402689722,3.74e+03
25.6%,768000,23479.436487041414,2995.377974358101,117.67472259322524,3.75e+03
25.6%,769000,23457.690781433135,3035.380628572412,119.24624421018264,3.75e+03
25.7%,770000,23397.903689429164,3164.9431567795727,124.33616431234327,3.76e+03
25.7%,771000,23458.968859419227,3052.4065191865584,119.91511370581001,3.76e+03
25.7%,772000,23420.90367733687,3008.561556846824,118.19264534802475,3.77e+03
25.8%,773000,23463.8280191496,2941.7338758747974,115.56729092289015,3.77e+03
25.8%,774000,23414.90367344208,3039.0813273316317,119.39162776565382,3.78e+03
25.8%,775000,23444.906115159392,3062.086357262632,120.29539034204768,3.78e+03
25.9%,776000,23426.995768340304,3057.328418666615,120.10847266114236,3.79e+03
25.9%,777000,23366.096109740436,3047.8606740597875,119.73652820881303,3.79e+03
25.9%,778000,23446.481990791857,3044.3642738461067,119.59917061029228,3.8e+03
26.0%,779000,23432.721580270678,3130.4197928213543,122.97989898905335,3.8e+03
26.0%,780000,23299.138208884746,3134.024718429717,123.1215200547635,3.81e+03
26.0%,781000,23289.19694724679,3023.23945890348,118.76927309502477,3.81e+03
26.1%,782000,23341.0694472529,2918.926539279262,114.6712948149048,3.82e+03
26.1%,783000,23398.084211666137,3083.028046648471,121.11809369040897,3.82e+03
26.1%,784000,23428.293892487884,3043.0770075308574,119.54859979490695,3.83e+03
26.2%,785000,23433.40247904882,3016.477660055348,118.50363289519134,3.83e+03
26.2%,786000,23328.871323138475,3148.8239886404253,123.7029158023237,3.84e+03
26.2%,787000,23390.999251147732,3048.952737790015,119.77943040600107,3.84e+03
26.3%,788000,23418.301209446043,3025.667233291173,118.86464926458879,3.84e+03
26.3%,789000,23443.25399356708,3079.6669575168353,120.98605184642062,3.85e+03
26.3%,790000,23350.815915908664,3116.291655130767,122.42486897356592,3.85e+03
26.4%,791000,23418.127236247063,3030.515316715034,119.05510832414501,3.86e+03
26.4%,792000,23437.734905097634,2991.4047361131534,117.51863220587731,3.86e+03
26.4%,793000,23490.249822791666,2989.755992151353,117.45386058440151,3.87e+03
26.5%,794000,23432.96718386188,2986.968301085115,117.344344932052,3.87e+03
26.5%,795000,23322.352475345135,2969.4675190241574,116.65681912001187,3.88e+03
26.5%,796000,23356.814925458282,2961.3985911442996,116.33982778936335,3.88e+03
26.6%,797000,23344.31278447807,3006.199215364081,118.09983973850505,3.89e+03
26.6%,798000,23287.98555849865,2981.832068465874,117.1425658064066,3.89e+03
26.6%,799000,23333.69601393491,2962.8711982341897,116.39767979744883,3.9e+03
26.7%,800000,23322.672649856657,3032.8284221482295,119.14597967410828,3.9e+03
26.7%,801000,23287.45553458482,3023.8974944977763,118.79512430868733,3.9e+03
26.7%,802000,23385.298236157745,2996.4448995602675,117.71663721243772,3.91e+03
26.8%,803000,23296.12134550512,3002.573536693666,117.95740337975313,3.91e+03
26.8%,804000,23336.747139211744,2913.4183337483646,114.45490257212826,3.92e+03
26.8%,805000,23217.115009922534,2989.5273235655827,117.44487723985311,3.92e+03
26.9%,806000,23260.304396312684,3097.9167963787977,121.70300467969793,3.93e+03
26.9%,807000,23308.731715675443,3060.2028581667428,120.2213962633335,3.93e+03
26.9%,808000,23417.65390943177,3038.013916627481,119.34969407328536,3.94e+03
27.0%,809000,23466.783122964203,3089.7632158156516,121.38268773167893,3.94e+03
27.0%,810000,23447.177326597273,3075.057012776186,120.80494816829724,3.95e+03
27.0%,811000,23331.697846623138,3038.0634185602175,119.35163877817818,3.95e+03
27.1%,812000,23329.882427312434,3012.89634467992,118.36293936772002,3.96e+03
27.1%,813000,23280.881745602936,3027.012916722283,118.91751502170183,3.96e+03
27.1%,814000,23236.62766269222,3048.66498587717,119.76812594732856,3.96e+03
27.2%,815000,23345.117838285863,2956.995705127596,116.16685850299602,3.97e+03
27.2%,816000,23313.246508669108,2984.827929922107,117.26025952279494,3.97e+03
27.2%,817000,23337.651413299143,3045.77612197242,119.65463567614704,3.98e+03
27.3%,818000,23326.4897980541,3023.4348671670405,118.77694979339263,3.98e+03
27.3%,819000,23284.2780081518,3036.134973170456,119.27587896481941,3.99e+03
27.3%,820000,23345.80544098094,3039.689351648907,119.41551426461248,3.99e+03
27.4%,821000,23372.446812782437,3060.955579063291,120.25096723015295,4e+03
27.4%,822000,23354.180506810546,3037.6683924705694,119.33612000695321,4e+03
27.4%,823000,23390.20239879191,3030.33484145833,119.04801827542683,4e+03
27.5%,824000,23362.464502319694,2991.4067531765886,117.51871144708902,4.01e+03
27.5%,825000,23388.315681397915,2930.3682581339685,115.1207877015265,4.01e+03
27.5%,826000,23358.670468527824,3023.663711606951,118.78594004644717,4.02e+03
27.6%,827000,23367.3680052422,3156.370581411892,123.99938697174154,4.02e+03
27.6%,828000,23367.715800132602,3105.5853977822817,122.00426901113056,4.03e+03
27.6%,829000,23321.82870224677,3041.019361217188,119.46776426722771,4.03e+03
27.7%,830000,23384.794532634318,2945.664005483282,115.72168776876165,4.04e+03
27.7%,831000,23367.249782934785,2950.5943908784575,115.91538009694915,4.04e+03
27.7%,832000,23353.766304798424,2929.494248670019,115.08645186074294,4.04e+03
27.8%,833000,23277.513557584956,3091.0137060971365,121.43181378463082,4.05e+03
27.8%,834000,23326.079508621246,3029.55443494368,119.01735966709508,4.05e+03
27.8%,835000,23299.29123808816,3130.804388293939,122.99500798896403,4.06e+03
27.9%,836000,23390.884351469576,3130.1951133422217,122.971072358289,4.06e+03
27.9%,837000,23427.082229543477,3105.07110366638,121.98406474377661,4.07e+03
27.9%,838000,23372.9068335779,3166.243288701937,124.38724055868299,4.07e+03
28.0%,839000,23466.763362878934,3109.0084707735414,122.13874591792198,4.07e+03
28.0%,840000,23438.309713855386,3094.173717781129,121.55595621389632,4.08e+03
28.0%,841000,23373.71951064095,3130.6608121478675,122.98936753780741,4.08e+03
28.1%,842000,23409.250680800527,3059.733347876532,120.2029513479912,4.09e+03
28.1%,843000,23429.561713118106,3075.285146761476,120.81391051083394,4.09e+03
28.1%,844000,23422.599335689098,3084.6486921188416,121.18176145046476,4.1e+03
28.2%,845000,23399.995101291686,2999.272223067369,117.82770984241218,4.1e+03
28.2%,846000,23370.992017306387,3078.104447706857,120.92466797099243,4.1e+03
28.2%,847000,23441.52578017302,3074.435425980573,120.78052886149607,4.11e+03
28.3%,848000,23509.177166245878,3084.6099670457684,121.18024011917693,4.11e+03
28.3%,849000,23475.208947915584,3051.06679735344,119.86248215265917,4.12e+03
28.3%,850000,23421.687019452453,2979.450579098594,117.04900796393984,4.12e+03
28.4%,851000,23388.659947134554,3062.9883538327435,120.33082566843271,4.13e+03
28.4%,852000,23383.052480004728,3054.1804265048186,119.9848024240183,4.13e+03
28.4%,853000,23373.946975227445,3042.3452017876484,119.51985048895577,4.13e+03
28.5%,854000,23482.951733451337,3038.273254946638,119.35988229160901,4.14e+03
28.5%,855000,23329.95241578296,3053.5215273291433,119.95891728418678,4.14e+03
28.5%,856000,23339.195672430098,3039.5508865052448,119.41007460140176,4.15e+03
28.6%,857000,23345.25922517106,2978.0161902557097,116.99265737626037,4.15e+03
28.6%,858000,23366.197884913534,2999.2802749906186,117.82802616570855,4.16e+03
28.6%,859000,23315.833376396447,3127.1386128460817,122.85099641092333,4.16e+03
28.7%,860000,23365.91198675707,3161.922009896574,124.21747724700005,4.16e+03
28.7%,861000,23433.833215834573,3046.502727849996,119.68318070312205,4.17e+03
28.7%,862000,23474.556251289323,2943.4905022133,115.63630075031521,4.17e+03
28.8%,863000,23442.874556530267,3044.317910691426,119.59734921365641,4.18e+03
28.8%,864000,23423.938452411443,3024.4293610527175,118.81601891692881,4.18e+03
28.8%,865000,23477.5628035143,2961.080655103979,116.32733753415438,4.19e+03
28.9%,866000,23415.94781038165,3098.88540745685,121.74105698591313,4.19e+03
28.9%,867000,23441.206892058253,3043.6284332908863,119.57026279500163,4.19e+03
28.9%,868000,23384.34529307112,3104.2791852442506,121.95295388516767,4.2e+03
29.0%,869000,23326.760077416897,3024.5196409193763,118.8195656006381,4.2e+03
29.0%,870000,23344.183526717126,3195.9653826178624,125.55488590641103,4.21e+03
29.0%,871000,23335.158854454756,3160.624794653314,124.16651558366372,4.21e+03
29.1%,872000,23321.79848510772,3082.56827072674,121.10003119395347,4.21e+03
29.1%,873000,23382.17526832968,2975.3743501951794,116.88887154391472,4.22e+03
29.1%,874000,23454.565427020192,3007.589862394928,118.1544719101311,4.22e+03
29.2%,875000,23368.13657690212,2945.0803422268946,115.69875830464355,4.23e+03
29.2%,876000,23321.607719551772,3032.451804044557,119.13118406859451,4.23e+03
29.2%,877000,23248.975478392094,3054.3134844563315,119.99002966334072,4.23e+03
29.3%,878000,23267.503751313314,3008.9965594803366,118.2097346151103,4.24e+03
29.3%,879000,23380.29379914701,3073.6427721969376,120.7493891138915,4.24e+03
29.3%,880000,23421.124228235334,3003.160790988478,117.98047391937293,4.25e+03
29.4%,881000,23313.731913268566,3022.105089292996,118.72470889298596,4.25e+03
